path,type,size_bytes,target_membership,primary_symbols,status,reference_count,referenced_by,public_relevance,deletion_risk,reorg_candidate,notes
OpenIntelligence/Services/Agentic/RAGAppIntents.swift,Swift Source,28094,OpenIntelligence,"struct DocumentImportStatusSnapshot, struct QueryDocumentsIntent, struct AddDocumentIntent, struct ListDocumentsIntent, struct DocumentImportStatusIntent...",SHIPPED_USER_FACING,1,Package.swift,High,High,,"Swift source file compiled in OpenIntelligence defining struct DocumentImportStatusSnapshot, struct QueryDocumentsIntent, struct AddDocumentIntent. It is referenced in 1 other source files."
OpenIntelligence/Services/Agentic/ResponseTransformService.swift,Swift Source,13082,"OpenIntelligence, OpenIntelligenceEngine","class ResponseTransformService, class ResponseTransformService, enum ResponseTransformError",SHIPPED_USER_FACING,2,"OpenIntelligence/Features/Chat/Conversation/ChatScreen.swift, OpenIntelligence/Services/Agentic/WritingToolsService.swift",High,High,,"Swift source file compiled in OpenIntelligence, OpenIntelligenceEngine defining class ResponseTransformService, class ResponseTransformService, enum ResponseTransformError. It is referenced in 2 other source files."
OpenIntelligence/Services/Agentic/ToolCallCounter.swift,Swift Source,751,"OpenIntelligence, OpenIntelligenceEngine",,SHIPPED_USER_FACING,2,"OpenIntelligence/Services/AIPlatform/AppleFoundationModels/FoundationModelToolRegistry.swift, OpenIntelligence/Services/LLM/LLMService.swift",High,High,,"Swift source file compiled in OpenIntelligence, OpenIntelligenceEngine. It is referenced in 2 other source files."
OpenIntelligence/Services/Agentic/VisualIntelligenceIntents.swift,Swift Source,9468,OpenIntelligence,"struct AnalyzeImageIntent, struct IngestFromCameraIntent, struct VisualSearchIntent, struct VisualAnalysisSnippetView",SHIPPED_USER_FACING,1,Package.swift,High,High,,"Swift source file compiled in OpenIntelligence defining struct AnalyzeImageIntent, struct IngestFromCameraIntent, struct VisualSearchIntent. It is referenced in 1 other source files."
OpenIntelligence/Services/Agentic/WritingToolsService.swift,Swift Source,12829,OpenIntelligence,"class WritingToolsService, class WritingToolsService, enum RewriteTone, enum SummaryStyle, enum WritingToolsError",SHIPPED_USER_FACING,1,Package.swift,High,High,,"Swift source file compiled in OpenIntelligence defining class WritingToolsService, class WritingToolsService, enum RewriteTone. It is referenced in 1 other source files."
OpenIntelligence/Services/Billing/BillingError.swift,Swift Source,6810,OpenIntelligence,"struct BillingError, enum Reason, extension BillingError",SHIPPED_USER_FACING,2,"OpenIntelligence/Services/Billing/BillingEvent.swift, OpenIntelligence/Services/Billing/StoreKitBillingService.swift",High,High,,"Swift source file compiled in OpenIntelligence defining struct BillingError, enum Reason, extension BillingError. It is referenced in 2 other source files."
OpenIntelligence/Services/Billing/BillingEvent.swift,Swift Source,575,OpenIntelligence,enum BillingEvent,SHIPPED_USER_FACING,4,"OpenIntelligence/Features/Documents/Library/DocumentLibraryView.swift, OpenIntelligence/Services/Billing/BillingService.swift, OpenIntelligence/Services/Billing/EntitlementStore.swift...",High,High,,Swift source file compiled in OpenIntelligence defining enum BillingEvent. It is referenced in 4 other source files.
OpenIntelligence/Services/Billing/BillingProduct.swift,Swift Source,1536,OpenIntelligence,"enum BillingProduct, enum Kind",SHIPPED_USER_FACING,7,"OpenIntelligence/Features/Billing/PlanUpgradeSheet.swift, OpenIntelligence/Features/Documents/Library/DocumentLibraryView.swift, OpenIntelligence/Services/Billing/BillingError.swift...",High,High,,"Swift source file compiled in OpenIntelligence defining enum BillingProduct, enum Kind. It is referenced in 7 other source files."
OpenIntelligence/Services/Billing/BillingService.swift,Swift Source,595,OpenIntelligence,protocol BillingService,SHIPPED_USER_FACING,4,"OpenIntelligence/Features/Documents/Library/DocumentLibraryView.swift, OpenIntelligence/Services/Billing/BillingEvent.swift, OpenIntelligence/Services/Billing/EntitlementStore.swift...",High,High,,Swift source file compiled in OpenIntelligence defining protocol BillingService. It is referenced in 4 other source files.
OpenIntelligence/Services/Billing/EntitlementStore.swift,Swift Source,23191,OpenIntelligence,"struct DocumentPackEntry, enum LocalModelAccessState, class EntitlementStore, enum Keys, enum DebugKeys",SHIPPED_USER_FACING,12,"OpenIntelligence/App/ContentView.swift, OpenIntelligence/App/DebugRAGValidationHarness.swift, OpenIntelligence/Core/Support/EngineSDKCompatibility.swift...",High,High,,"Swift source file compiled in OpenIntelligence defining struct DocumentPackEntry, enum LocalModelAccessState, class EntitlementStore. It is referenced in 12 other source files."
OpenIntelligence/Services/Billing/MaximumModeQuotaStore.swift,Swift Source,2445,OpenIntelligence,"struct MaximumModeQuotaState, class MaximumModeQuotaStore, enum Keys",SHIPPED_USER_FACING,1,OpenIntelligence/Services/Billing/EntitlementStore.swift,High,High,,"Swift source file compiled in OpenIntelligence defining struct MaximumModeQuotaState, class MaximumModeQuotaStore, enum Keys. It is referenced in 1 other source files."
OpenIntelligence/Services/Billing/MonetizationPolicy.swift,Swift Source,1526,OpenIntelligence,"enum MaximumModeAccessPolicy, enum LegacyProtectionState, struct EntitlementSnapshot, enum MaximumModeExecutionDecision",SHIPPED_USER_FACING,0,,High,High,,"Swift source file compiled in OpenIntelligence defining enum MaximumModeAccessPolicy, enum LegacyProtectionState, struct EntitlementSnapshot. It is referenced in 0 other source files."
OpenIntelligence/Services/Billing/StoreKitBillingService.swift,Swift Source,17957,OpenIntelligence,"struct StoreKitTimeoutError, class StoreKitBillingService",SHIPPED_USER_FACING,5,"OpenIntelligence/App/ContentView.swift, OpenIntelligence/App/DebugRAGValidationHarness.swift, OpenIntelligence/Features/Billing/PlanUpgradeSheet.swift...",High,High,,"Swift source file compiled in OpenIntelligence defining struct StoreKitTimeoutError, class StoreKitBillingService. It is referenced in 5 other source files."
OpenIntelligence/Services/Document/Analysis/DocumentSummaryService.swift,Swift Source,16293,"OpenIntelligence, OpenIntelligenceEngine","enum DocumentSummaryError, struct SummaryConfig, extension DocumentChunk",SHIPPED_USER_FACING,2,"OpenIntelligence/Core/Models/DocumentChunk.swift, OpenIntelligence/Services/RAG/Orchestration/RAGService.swift",High,High,,"Swift source file compiled in OpenIntelligence, OpenIntelligenceEngine defining enum DocumentSummaryError, struct SummaryConfig, extension DocumentChunk. It is referenced in 2 other source files."
OpenIntelligence/Services/Document/Analysis/EntityIndexService.swift,Swift Source,17488,"OpenIntelligence, OpenIntelligenceEngine","struct EntityIndexSnapshotData, extension EntityIndexSnapshotData, enum CodingKeys, struct EntityIndexStatistics",SHIPPED_USER_FACING,6,"OpenIntelligence/Core/Models/DocumentChunk.swift, OpenIntelligence/Features/Documents/Library/DocumentLibraryView.swift, OpenIntelligence/Features/Documents/Settings/ContainerSettingsSheet.swift...",High,High,,"Swift source file compiled in OpenIntelligence, OpenIntelligenceEngine defining struct EntityIndexSnapshotData, extension EntityIndexSnapshotData, enum CodingKeys. It is referenced in 6 other source files."
OpenIntelligence/Services/Document/Analysis/SpatialDocumentAnalyzer.swift,Swift Source,27923,"OpenIntelligence, OpenIntelligenceEngine","struct SpatialTextElement, enum FontSizeCategory, struct DocumentHierarchyElement, struct DetectedFigure, struct AlignedTableCell...",SHIPPED_USER_FACING,1,OpenIntelligence/Services/Document/Processing/DocumentProcessor.swift,High,High,,"Swift source file compiled in OpenIntelligence, OpenIntelligenceEngine defining struct SpatialTextElement, enum FontSizeCategory, struct DocumentHierarchyElement. It is referenced in 1 other source files."
OpenIntelligence/Services/Document/Analysis/SpecificationDetector.swift,Swift Source,11251,"OpenIntelligence, OpenIntelligenceEngine","struct SpecificationBlock, enum SpecificationDetector",SHIPPED_USER_FACING,3,"OpenIntelligence/Services/Document/Chunking/SemanticChunker.swift, OpenIntelligence/Services/Query/Analysis/SpecificationExtractor.swift, OpenIntelligence/Services/RAG/Retrieval/ContainerVocabularyService.swift",High,High,,"Swift source file compiled in OpenIntelligence, OpenIntelligenceEngine defining struct SpecificationBlock, enum SpecificationDetector. It is referenced in 3 other source files."
OpenIntelligence/Services/Document/Analysis/SpeechAnalyzerService.swift,Swift Source,10503,"OpenIntelligence, OpenIntelligenceEngine","struct SpeechAnalysisResult, struct AnalyzedUtterance, enum SpeechAnalysisError, class SpeechAnalyzerService, extension SpeechAnalyzerService",SHIPPED_USER_FACING,1,OpenIntelligence/Services/Document/Processing/DocumentProcessor.swift,High,High,,"Swift source file compiled in OpenIntelligence, OpenIntelligenceEngine defining struct SpeechAnalysisResult, struct AnalyzedUtterance, enum SpeechAnalysisError. It is referenced in 1 other source files."
OpenIntelligence/Services/Document/Chunking/ContentTaggingService.swift,Swift Source,15582,"OpenIntelligence, OpenIntelligenceEngine","enum ContentTaggingError, struct ContentTags, class ContentTaggingService, struct ContentTags, class ContentTaggingService",SHIPPED_USER_FACING,1,OpenIntelligence/Services/RAG/Orchestration/RAGService.swift,High,High,,"Swift source file compiled in OpenIntelligence, OpenIntelligenceEngine defining enum ContentTaggingError, struct ContentTags, class ContentTaggingService. It is referenced in 1 other source files."
OpenIntelligence/Services/Document/Chunking/PageComplexityAnalyzer.swift,Swift Source,58840,"OpenIntelligence, OpenIntelligenceEngine","enum PageComplexity, struct PageComplexityAnalysis, class PageComplexityAnalyzer, struct TextPatterns, struct PDFStructureAnalysis...",SHIPPED_USER_FACING,2,"OpenIntelligence/Services/Document/Config/OCRConfiguration.swift, OpenIntelligence/Services/Document/Processing/DocumentProcessor.swift",High,High,,"Swift source file compiled in OpenIntelligence, OpenIntelligenceEngine defining enum PageComplexity, struct PageComplexityAnalysis, class PageComplexityAnalyzer. It is referenced in 2 other source files."
OpenIntelligence/Services/Document/Chunking/SemanticChunker.swift,Swift Source,85803,"OpenIntelligence, OpenIntelligenceEngine","extension Notification, class SemanticChunker, struct ChunkingDiagnostics, struct ChunkingConfig, class boundaries...",SHIPPED_USER_FACING,4,"OpenIntelligence/Features/Telemetry/Diagnostics/NLChunkingDiagnosticsView.swift, OpenIntelligence/Services/Document/Analysis/EntityIndexService.swift, OpenIntelligence/Services/Document/Processing/DocumentProcessor.swift...",High,High,,"Swift source file compiled in OpenIntelligence, OpenIntelligenceEngine defining extension Notification, class SemanticChunker, struct ChunkingDiagnostics. It is referenced in 4 other source files."
OpenIntelligence/Services/Document/Classification/CoreMLDocumentClassifier.swift,Swift Source,18362,"OpenIntelligence, OpenIntelligenceEngine","enum DocumentContentType, struct ProcessingHints, enum OCRAccuracy, enum ChunkingPreset, struct DocumentClassificationResult...",SHIPPED_USER_FACING,1,OpenIntelligence/Services/Document/Processing/IntelligentDocumentProcessor.swift,High,High,,"Swift source file compiled in OpenIntelligence, OpenIntelligenceEngine defining enum DocumentContentType, struct ProcessingHints, enum OCRAccuracy. It is referenced in 1 other source files."
OpenIntelligence/Services/Document/Classification/CoreMLRegionDetector.swift,Swift Source,23938,"OpenIntelligence, OpenIntelligenceEngine","enum DocumentRegionType, struct DocumentDetectedRegion, struct RegionDetectionResult, class labels, enum DetectorError",SHIPPED_USER_FACING,1,OpenIntelligence/Services/Document/Processing/IntelligentDocumentProcessor.swift,High,High,,"Swift source file compiled in OpenIntelligence, OpenIntelligenceEngine defining enum DocumentRegionType, struct DocumentDetectedRegion, struct RegionDetectionResult. It is referenced in 1 other source files."
OpenIntelligence/Services/Document/Classification/ImageUnderstandingService.swift,Swift Source,43766,"OpenIntelligence, OpenIntelligenceEngine","struct AnalyzedImage, struct ImageClassification, enum ImageContentType, struct VisualContentMetadata, enum ColumnLayout...",SHIPPED_USER_FACING,2,"OpenIntelligence/Services/Document/Analysis/SpatialDocumentAnalyzer.swift, OpenIntelligence/Services/Document/Processing/DocumentProcessor.swift",High,High,,"Swift source file compiled in OpenIntelligence, OpenIntelligenceEngine defining struct AnalyzedImage, struct ImageClassification, enum ImageContentType. It is referenced in 2 other source files."
OpenIntelligence/Services/Document/Classification/YOLODetectionService.swift,Swift Source,12953,"OpenIntelligence, OpenIntelligenceEngine","class object, class struct, class labels, extension YOLODetectionService",SHIPPED_USER_FACING,1,OpenIntelligence/Features/Camera/DocumentCaptureView.swift,High,High,,"Swift source file compiled in OpenIntelligence, OpenIntelligenceEngine defining class object, class struct, class labels. It is referenced in 1 other source files."
OpenIntelligence/Services/Document/Config/OCRConfiguration.swift,Swift Source,62322,"OpenIntelligence, OpenIntelligenceEngine","enum OCRConfiguration, enum TextNormalizationProfile, enum AdaptivePreprocessor, struct Strategy, enum ConfidenceVerifier...",SHIPPED_USER_FACING,8,"OpenIntelligence/Features/Camera/CaptureToRAGBridge.swift, OpenIntelligence/Features/Chat/Pipeline/PipelineTraceExporter.swift, OpenIntelligence/Services/Document/Classification/CoreMLRegionDetector.swift...",High,High,,"Swift source file compiled in OpenIntelligence, OpenIntelligenceEngine defining enum OCRConfiguration, enum TextNormalizationProfile, enum AdaptivePreprocessor. It is referenced in 8 other source files."
OpenIntelligence/Services/Document/Config/VisionOCRThrottle.swift,Swift Source,12505,"OpenIntelligence, OpenIntelligenceEngine","struct APIs, enum VisionOCRThrottle, struct APIs",SHIPPED_USER_FACING,12,"OpenIntelligence/Features/Camera/CameraManager.swift, OpenIntelligence/Features/Camera/CaptureToRAGBridge.swift, OpenIntelligence/Features/Camera/DocumentCaptureView.swift...",High,High,,"Swift source file compiled in OpenIntelligence, OpenIntelligenceEngine defining struct APIs, enum VisionOCRThrottle, struct APIs. It is referenced in 12 other source files."
OpenIntelligence/Services/Document/Extraction/AudioTranscriptionService.swift,Swift Source,15697,"OpenIntelligence, OpenIntelligenceEngine","struct TranscriptionResult, struct TranscriptionSegment, enum TranscriptionError, class AudioTranscriptionService, extension AudioTranscriptionService",SHIPPED_USER_FACING,1,OpenIntelligence/Services/Document/Analysis/SpeechAnalyzerService.swift,High,High,,"Swift source file compiled in OpenIntelligence, OpenIntelligenceEngine defining struct TranscriptionResult, struct TranscriptionSegment, enum TranscriptionError. It is referenced in 1 other source files."
OpenIntelligence/Services/Document/Extraction/GazetteerService.swift,Swift Source,10662,"OpenIntelligence, OpenIntelligenceEngine",struct GazetteerEntity,SHIPPED_USER_FACING,2,"OpenIntelligence/Services/Infrastructure/Background/BackgroundTaskService.swift, OpenIntelligence/Services/RAG/Orchestration/RAGService.swift",High,High,,"Swift source file compiled in OpenIntelligence, OpenIntelligenceEngine defining struct GazetteerEntity. It is referenced in 2 other source files."
OpenIntelligence/Services/Document/Extraction/LanguageDetectionService.swift,Swift Source,8357,"OpenIntelligence, OpenIntelligenceEngine","struct DetectedLanguage, struct DocumentLanguageProfile, class LanguageDetectionService",SHIPPED_USER_FACING,1,OpenIntelligence/Services/Document/Extraction/TranslationService.swift,High,High,,"Swift source file compiled in OpenIntelligence, OpenIntelligenceEngine defining struct DetectedLanguage, struct DocumentLanguageProfile, class LanguageDetectionService. It is referenced in 1 other source files."
OpenIntelligence/Services/Document/Extraction/TranslationService.swift,Swift Source,11297,"OpenIntelligence, OpenIntelligenceEngine","struct TranslationResult, struct TranslationConfig, class TranslationService",SHIPPED_USER_FACING,2,"OpenIntelligence/Services/Document/Analysis/DocumentSummaryService.swift, OpenIntelligence/Services/RAG/Orchestration/RAGService.swift",High,High,,"Swift source file compiled in OpenIntelligence, OpenIntelligenceEngine defining struct TranslationResult, struct TranslationConfig, class TranslationService. It is referenced in 2 other source files."
OpenIntelligence/Services/Document/Processing/DocumentProcessor+DocumentIngestionEngine.swift,Swift Source,987,"OpenIntelligence, OpenIntelligenceEngine",extension DocumentProcessor,SHIPPED_USER_FACING,0,,High,High,,"Swift source file compiled in OpenIntelligence, OpenIntelligenceEngine defining extension DocumentProcessor. It is referenced in 0 other source files."
OpenIntelligence/Services/Document/Processing/DocumentProcessor.swift,Swift Source,440306,"OpenIntelligence, OpenIntelligenceEngine","class DocumentProcessor, struct ProcessedChunk, struct StructuredTablePayload, struct ChunkingOverride, struct StructuredExtractionResult...",SHIPPED_USER_FACING,11,"OpenIntelligence/Features/Camera/DocumentCaptureView.swift, OpenIntelligence/Features/Diagnostics/Validation/CoreValidationView.swift, OpenIntelligence/Services/Document/Classification/ImageUnderstandingService.swift...",High,High,,"Swift source file compiled in OpenIntelligence, OpenIntelligenceEngine defining class DocumentProcessor, struct ProcessedChunk, struct StructuredTablePayload. It is referenced in 11 other source files."
OpenIntelligence/Services/Document/Processing/IntelligentDocumentProcessor.swift,Swift Source,41936,"OpenIntelligence, OpenIntelligenceEngine","struct IntelligentProcessingResult, struct StructuredDocumentContent, struct ExtractedTextBlock, struct ExtractedTable, struct ExtractedFigure...",SHIPPED_USER_FACING,1,OpenIntelligence/Services/Document/Processing/DocumentProcessor.swift,High,High,,"Swift source file compiled in OpenIntelligence, OpenIntelligenceEngine defining struct IntelligentProcessingResult, struct StructuredDocumentContent, struct ExtractedTextBlock. It is referenced in 1 other source files."
OpenIntelligence/Services/Document/Processing/LayoutAwareExtractor.swift,Swift Source,31657,"OpenIntelligence, OpenIntelligenceEngine","struct TextBlock, struct DetectedColumn, struct LayoutAnalysisResult, struct TableRegion, struct ReadingElement...",SHIPPED_USER_FACING,1,OpenIntelligence/Services/Document/Processing/DocumentProcessor.swift,High,High,,"Swift source file compiled in OpenIntelligence, OpenIntelligenceEngine defining struct TextBlock, struct DetectedColumn, struct LayoutAnalysisResult. It is referenced in 1 other source files."
OpenIntelligence/Services/Document/Processing/StreamingXMLProcessor.swift,Swift Source,32091,"OpenIntelligence, OpenIntelligenceEngine","class StreamingXMLProcessor, struct StreamingXMLChunk, struct HealthRecordAggregate, struct YearlyAggregate, struct WorkoutAggregate...",SHIPPED_USER_FACING,1,OpenIntelligence/Services/Document/Processing/DocumentProcessor.swift,High,High,,"Swift source file compiled in OpenIntelligence, OpenIntelligenceEngine defining class StreamingXMLProcessor, struct StreamingXMLChunk, struct HealthRecordAggregate. It is referenced in 1 other source files."
OpenIntelligence/Services/Document/Processing/StructuredDocumentParser.swift,Swift Source,76437,"OpenIntelligence, OpenIntelligenceEngine","enum StructuredElement, struct DetectedEntity, enum EntityType, enum TableCellAlignment, struct TableData...",SHIPPED_USER_FACING,1,OpenIntelligence/Services/Document/Processing/DocumentProcessor.swift,High,High,,"Swift source file compiled in OpenIntelligence, OpenIntelligenceEngine defining enum StructuredElement, struct DetectedEntity, enum EntityType. It is referenced in 1 other source files."
OpenIntelligence/Services/Embedding/AdaptiveEmbeddingOptimizer.swift,Swift Source,30708,"OpenIntelligence, OpenIntelligenceEngine","struct CorpusSignals, struct ChunkingPlan, enum Strategy, struct EmbeddingPlan, struct RetrievalPlan...",SHIPPED_USER_FACING,0,,High,High,,"Swift source file compiled in OpenIntelligence, OpenIntelligenceEngine defining struct CorpusSignals, struct ChunkingPlan, enum Strategy. It is referenced in 0 other source files."
OpenIntelligence/Services/Embedding/EmbeddingService.swift,Swift Source,19962,"OpenIntelligence, OpenIntelligenceEngine","class EmbeddingService, enum EmbeddingError",SHIPPED_USER_FACING,13,"OpenIntelligence/Features/Diagnostics/Validation/CoreValidationView.swift, OpenIntelligence/Features/Documents/Library/DocumentLibraryView.swift, OpenIntelligence/Features/Documents/Settings/ContainerSettingsSheet.swift...",High,High,,"Swift source file compiled in OpenIntelligence, OpenIntelligenceEngine defining class EmbeddingService, enum EmbeddingError. It is referenced in 13 other source files."
OpenIntelligence/Services/Embedding/Providers/AppleFMEmbeddingProvider.swift,Swift Source,1585,"OpenIntelligence, OpenIntelligenceEngine",class AppleFMEmbeddingProvider,SHIPPED_USER_FACING,1,OpenIntelligence/Services/Embedding/EmbeddingService.swift,High,High,,"Swift source file compiled in OpenIntelligence, OpenIntelligenceEngine defining class AppleFMEmbeddingProvider. It is referenced in 1 other source files."
OpenIntelligence/Services/Embedding/Providers/CoreAISentenceEmbeddingProvider.swift,Swift Source,4828,"OpenIntelligence, OpenIntelligenceEngine",class CoreAISentenceEmbeddingProvider,SHIPPED_USER_FACING,0,,High,High,,"Swift source file compiled in OpenIntelligence, OpenIntelligenceEngine defining class CoreAISentenceEmbeddingProvider. It is referenced in 0 other source files."
OpenIntelligence/Services/Embedding/Providers/CoreMLSentenceEmbeddingProvider.swift,Swift Source,21389,"OpenIntelligence, OpenIntelligenceEngine","struct MLArrayBufferSet, class CoreMLSentenceEmbeddingProvider",SHIPPED_USER_FACING,5,"OpenIntelligence/Core/Models/KnowledgeContainer.swift, OpenIntelligence/Services/Embedding/EmbeddingService.swift, OpenIntelligence/Services/Embedding/Providers/NLContextualEmbeddingProvider.swift...",High,High,,"Swift source file compiled in OpenIntelligence, OpenIntelligenceEngine defining struct MLArrayBufferSet, class CoreMLSentenceEmbeddingProvider. It is referenced in 5 other source files."
OpenIntelligence/Services/Embedding/Providers/EmbeddingProvider.swift,Swift Source,2032,"OpenIntelligence, OpenIntelligenceEngine","protocol EmbeddingProvider, extension EmbeddingProvider",SHIPPED_USER_FACING,6,"OpenIntelligence/Services/Embedding/EmbeddingService.swift, OpenIntelligence/Services/Embedding/Providers/AppleFMEmbeddingProvider.swift, OpenIntelligence/Services/Embedding/Providers/CoreAISentenceEmbeddingProvider.swift...",High,High,,"Swift source file compiled in OpenIntelligence, OpenIntelligenceEngine defining protocol EmbeddingProvider, extension EmbeddingProvider. It is referenced in 6 other source files."
OpenIntelligence/Services/Embedding/Providers/NLContextualEmbeddingProvider.swift,Swift Source,11286,"OpenIntelligence, OpenIntelligenceEngine","class NLContextualEmbeddingProvider, enum PoolingStrategy, extension EmbeddingError",SHIPPED_USER_FACING,0,,High,High,,"Swift source file compiled in OpenIntelligence, OpenIntelligenceEngine defining class NLContextualEmbeddingProvider, enum PoolingStrategy, extension EmbeddingError. It is referenced in 0 other source files."
OpenIntelligence/Services/Embedding/Providers/NLEmbeddingProvider.swift,Swift Source,7773,"OpenIntelligence, OpenIntelligenceEngine",class NLEmbeddingProvider,SHIPPED_USER_FACING,2,"OpenIntelligence/Services/Embedding/EmbeddingService.swift, OpenIntelligence/Services/Embedding/Providers/NLContextualEmbeddingProvider.swift",High,High,,"Swift source file compiled in OpenIntelligence, OpenIntelligenceEngine defining class NLEmbeddingProvider. It is referenced in 2 other source files."
OpenIntelligence/Services/Evaluation/AppleEvaluationsBridge.swift,Swift Source,2436,OpenIntelligence,class AppleEvaluationsBridge,SHIPPED_USER_FACING,0,,High,High,,Swift source file compiled in OpenIntelligence defining class AppleEvaluationsBridge. It is referenced in 0 other source files.
OpenIntelligence/Services/Evaluation/RAGEvalCase.swift,Swift Source,4039,OpenIntelligence,"struct RAGEvalCase, enum EvalCategory, struct RAGEvalResult",SHIPPED_USER_FACING,2,"OpenIntelligence/Services/Evaluation/RAGEvalDataset.swift, OpenIntelligence/Services/Evaluation/RAGEvalRunner.swift",High,High,,"Swift source file compiled in OpenIntelligence defining struct RAGEvalCase, enum EvalCategory, struct RAGEvalResult. It is referenced in 2 other source files."
OpenIntelligence/Services/Evaluation/RAGEvalDataset.swift,Swift Source,3937,OpenIntelligence,"struct RAGEvalDataset, extension RAGEvalDataset, enum EvalError",SHIPPED_USER_FACING,2,"OpenIntelligence/Services/Evaluation/RAGEvalCase.swift, OpenIntelligence/Services/Evaluation/RAGEvalRunner.swift",High,High,,"Swift source file compiled in OpenIntelligence defining struct RAGEvalDataset, extension RAGEvalDataset, enum EvalError. It is referenced in 2 other source files."
OpenIntelligence/Services/Evaluation/RAGEvalMetrics.swift,Swift Source,7495,OpenIntelligence,"struct RAGEvalMetrics, extension RAGEvalMetrics",SHIPPED_USER_FACING,2,"OpenIntelligence/Services/Evaluation/AppleEvaluationsBridge.swift, OpenIntelligence/Services/Evaluation/RAGEvalReportWriter.swift",High,High,,"Swift source file compiled in OpenIntelligence defining struct RAGEvalMetrics, extension RAGEvalMetrics. It is referenced in 2 other source files."
OpenIntelligence/Services/Evaluation/RAGEvalReportWriter.swift,Swift Source,3709,OpenIntelligence,"class RAGEvalReportWriter, struct ReportPayload",SHIPPED_USER_FACING,0,,High,High,,"Swift source file compiled in OpenIntelligence defining class RAGEvalReportWriter, struct ReportPayload. It is referenced in 0 other source files."
OpenIntelligence/Services/Evaluation/RAGEvalRunner.swift,Swift Source,7113,OpenIntelligence,class RAGEvalRunner,SHIPPED_USER_FACING,0,,High,High,,Swift source file compiled in OpenIntelligence defining class RAGEvalRunner. It is referenced in 0 other source files.
OpenIntelligence/Services/Infrastructure/Background/BackgroundTaskService.swift,Swift Source,53677,OpenIntelligence,"enum ContinuedIngestionPhase, enum ContinuedQueryPhase, enum ContinuedIngestionExecutionMode, struct ContinuedIngestionPolicySnapshot, struct ContinuedIngestionStatusSnapshot...",SHIPPED_USER_FACING,2,"OpenIntelligence/App/ContentView.swift, OpenIntelligence/App/OpenIntelligenceApp.swift",High,High,,"Swift source file compiled in OpenIntelligence defining enum ContinuedIngestionPhase, enum ContinuedQueryPhase, enum ContinuedIngestionExecutionMode. It is referenced in 2 other source files."
OpenIntelligence/Services/Infrastructure/Background/IngestionLiveActivityAttributes.swift,Swift Source,2528,"OpenIntelligence, OpenIntelligenceLiveActivities","enum IngestionLiveActivityPresentationProfile, enum IngestionLiveActivityProcessingMode, enum IngestionLiveActivityThermalBucket, enum OpenIntelligenceDeepLink, struct IngestionLiveActivityAttributes...",SHIPPED_USER_FACING,2,"OpenIntelligence/Services/Infrastructure/Background/IngestionLiveActivityService.swift, OpenIntelligenceLiveActivities/IngestionLiveActivityWidget.swift",High,High,,"Swift source file compiled in OpenIntelligence, OpenIntelligenceLiveActivities defining enum IngestionLiveActivityPresentationProfile, enum IngestionLiveActivityProcessingMode, enum IngestionLiveActivityThermalBucket. It is referenced in 2 other source files."
OpenIntelligence/Services/Infrastructure/Background/IngestionLiveActivityService.swift,Swift Source,14660,OpenIntelligence,"class IngestionLiveActivityService, class IngestionLiveActivityService",SHIPPED_USER_FACING,1,OpenIntelligence/App/OpenIntelligenceApp.swift,High,High,,"Swift source file compiled in OpenIntelligence defining class IngestionLiveActivityService, class IngestionLiveActivityService. It is referenced in 1 other source files."
OpenIntelligence/Services/Infrastructure/Background/SpotlightIndexService.swift,Swift Source,12778,OpenIntelligence,class SpotlightIndexService,SHIPPED_USER_FACING,4,"OpenIntelligence/App/ContentView.swift, OpenIntelligence/Core/Support/EngineSDKCompatibility.swift, OpenIntelligence/Services/Infrastructure/Integration/ContainerService.swift...",High,High,,Swift source file compiled in OpenIntelligence defining class SpotlightIndexService. It is referenced in 4 other source files.
OpenIntelligence/Services/Infrastructure/Background/TranscriptPersistenceService.swift,Swift Source,7976,OpenIntelligence,"class TranscriptPersistenceService, class TranscriptPersistenceServiceUnavailable",SHIPPED_USER_FACING,2,"OpenIntelligence/Core/Support/EngineSDKCompatibility.swift, OpenIntelligence/Services/RAG/Orchestration/RAGService.swift",High,High,,"Swift source file compiled in OpenIntelligence defining class TranscriptPersistenceService, class TranscriptPersistenceServiceUnavailable. It is referenced in 2 other source files."
OpenIntelligence/Services/Infrastructure/Compute/BNNSGraphService.swift,Swift Source,12386,"OpenIntelligence, OpenIntelligenceEngine",class BNNSGraphService,SHIPPED_USER_FACING,0,,High,High,,"Swift source file compiled in OpenIntelligence, OpenIntelligenceEngine defining class BNNSGraphService. It is referenced in 0 other source files."
OpenIntelligence/Services/Infrastructure/Compute/GPUComputeService.swift,Swift Source,64832,"OpenIntelligence, OpenIntelligenceEngine","class MetalBufferPool, class GPUComputeService",SHIPPED_USER_FACING,3,"OpenIntelligence/Services/RAG/Orchestration/RAGEngine.swift, OpenIntelligence/Services/RAG/Orchestration/RAGService.swift, OpenIntelligence/Services/VectorStore/BNNSVectorDatabase.swift",High,High,,"Swift source file compiled in OpenIntelligence, OpenIntelligenceEngine defining class MetalBufferPool, class GPUComputeService. It is referenced in 3 other source files."
